id,grup,sehir,cinsiyet,dogum_yili,egitim_seviye,baseline_son_4_hafta_gelir,baseline_hafta_20+_calisma,baseline_sgk_kaydi,baseline_haftalik_calisma_saat_ort,baseline_aylik_gelir_ort,takip_anket_tamamlama,takip_son_4_hafta_gelir,takip_hafta_20+_calisma,takip_sgk_kaydi,takip_haftalik_calisma_saat_ort,takip_aylik_gelir_ort,kursu_veren_kurum,kursu_tamamlama_durumu,sertifika_alma_durumu,bilgisayar_kursu,muhasebe_kursu,kursun_suresi_saat,2012_yil_sonu_sgk,2012_yil_sonu_resmi_gelir,ocak_2012_sgk,agustos_2013_sgk,agustos_2013_gelir,mesleki_durum
66922038,Kontrol,Ankara,Erkek,1982.0,Universite - Lisans Derecesi,0.0,,,,,1.0,0,,1,40.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,120.0,0,0.0,0.0,0.0,0.0,0.0
67407038,Deney,Istanbul,Erkek,1987.0,Meslek Yuksekokulu,0.0,,0,45.0,800.0,1.0,1,0.0,,,,Mesleki Egitim Ve Ogretim Merkezi (Mem),0.0,0.0,0,0.0,528.0,0,0.0,0.0,0.0,0.0,38.0
64330021,Deney,Kocaeli,Kadin,1985.0,Lise (Lise),1.0,0.0,0,15.0,100.0,1.0,0,,,,,Kamu Ofisi,1.0,1.0,1,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
60929010,Kontrol,Istanbul,Kadin,1974.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1,77.0,520.0,1.0,1,0.0,0,50.0,150.0,Universite,,,0,0.0,350.0,0,0.0,0.0,0.0,0.0,32.0
65293028,Deney,Denizli,Kadin,1974.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,1,48.0,650.0,Universite,1.0,1.0,0,0.0,180.0,0,0.0,0.0,0.0,0.0,0.0
65043036,Deney,Erzurum,Kadin,1976.0,Lise (Lise),0.0,,,,,1.0,1,1.0,1,45.0,900.0,Kamu Ofisi,0.0,0.0,1,0.0,180.0,1,1251.62,1.0,1.0,1674.97,43.0
66303027,Deney,Usak,Kadin,1990.0,Lise (Lise),0.0,,,,,1.0,0,,1,56.0,99999.0,Meslek Lisesi,1.0,1.0,0,0.0,240.0,1,2.0,1.0,1.0,1055.55,0.0
64361009,Kontrol,Trabzon,Kadin,1973.0,Lise (Lise),0.0,,0,72.0,200.0,1.0,0,,0,60.0,99999.0,Meslek Lisesi,,,0,0.0,260.0,0,0.0,0.0,0.0,0.0,0.0
67577028,Deney,Istanbul,,,,,,,,,1.0,1,1.0,1,45.0,1000.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,1,0.0,480.0,1,1336.62,1.0,0.0,0.0,68.0
65493018,Kontrol,Eskisehir,Erkek,1984.0,Meslek Yuksekokulu,1.0,0.0,1,48.0,800.0,1.0,1,1.0,1,40.0,1000.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,770.0,1,1291.44,1.0,1.0,1309.2,45.0
68158035,Kontrol,Ankara,Kadin,1979.0,Universite - Lisans Derecesi,0.0,,1,45.0,700.0,1.0,0,,1,40.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,1.0,300.0,1,4.0,0.0,1.0,2098.18,0.0
65434007,Kontrol,Gaziantep,,,,,,,,,1.0,0,,1,60.0,600.0,Stk'Lar,,,0,0.0,600.0,1,891.5,1.0,1.0,578.85,0.0
68096036,Deney,Ankara,Kadin,1981.0,2 Yillik Yuksek Ogrenim,0.0,,1,26.0,800.0,1.0,1,0.0,1,55.0,701.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,1.0,300.0,1,891.5,0.0,1.0,1021.5,45.0
64343020,Kontrol,Kocaeli,Kadin,1988.0,Meslek Yuksekokulu,0.0,,0,80.0,400.0,1.0,1,1.0,0,72.0,700.0,Kamu Ofisi,,,1,0.0,160.0,1,31.55,1.0,0.0,0.0,32.0
64357067,Deney,Trabzon,Kadin,1986.0,Lise (Lise),1.0,1.0,1,120.0,650.0,1.0,1,1.0,1,48.0,850.0,Kamu Ofisi,0.0,0.0,0,0.0,180.0,1,891.5,1.0,1.0,1678.76,43.0
67803039,Deney,Istanbul,Kadin,1989.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1,20.0,160.0,0.0,,,,,,Ortaokul (Universite),1.0,1.0,0,0.0,528.0,1,891.5,1.0,0.0,0.0,
68302033,Kontrol,Hatay,Erkek,1988.0,Lise (Lise),0.0,,0,56.0,600.0,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,1.0,320.0,0,0.0,0.0,0.0,0.0,0.0
64283008,Kontrol,Kocaeli,Erkek,1985.0,Universite - Lisans Derecesi,0.0,,1,63.0,500.0,1.0,1,1.0,1,50.0,1000.0,Kamu Ofisi,,,1,1.0,280.0,1,891.5,1.0,0.0,0.0,45.0
67032005,Kontrol,Ankara,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,0,48.0,700.0,1.0,0,,0,45.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,300.0,0,0.0,0.0,0.0,0.0,0.0
67034039,Kontrol,Ankara,Kadin,1980.0,Lise (Lise),0.0,,,,,1.0,1,0.0,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,1.0,300.0,1,899.32,0.0,1.0,1110.03,49.0
67573017,Kontrol,Istanbul,Kadin,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0,72.0,600.0,1.0,0,,0,60.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,0.0,480.0,0,0.0,0.0,0.0,0.0,0.0
65882010,Kontrol,Usak,Kadin,1965.0,Ilkokul (5 Yil),0.0,,1,60.0,500.0,1.0,0,,1,54.0,400.0,Meslek Lisesi,,,0,0.0,184.0,0,0.0,0.0,0.0,0.0,0.0
67288032,Deney,Ankara,Erkek,1977.0,Meslek Yuksekokulu,0.0,,1,48.0,850.0,1.0,1,1.0,1,45.0,680.0,Kamu Ofisi,1.0,1.0,1,0.0,120.0,1,1165.98,0.0,1.0,1826.36,50.0
64281037,Deney,Izmir,Kadin,1978.0,Universite - Lisans Derecesi,0.0,,0,60.0,400.0,1.0,0,,1,54.0,1050.0,Meslek Lisesi,1.0,1.0,0,0.0,400.0,0,0.0,0.0,0.0,0.0,0.0
64373038,Deney,Sakarya,,,,,,,,,1.0,0,,,,,"Kamu Ofisi, Meslek Lisesi",0.0,0.0,0,0.0,368.0,0,0.0,0.0,1.0,1023.0,0.0
64373014,Kontrol,Sakarya,Erkek,1989.0,2 Yillik Yuksek Ogrenim,0.0,,1,60.0,,1.0,0,,1,48.0,650.0,"Kamu Ofisi, Meslek Lisesi",,,0,0.0,368.0,0,0.0,0.0,0.0,0.0,0.0
64431038,Deney,Kayseri,Kadin,1983.0,Universite - Lisans Derecesi,0.0,,1,60.0,575.0,1.0,0,,1,48.0,650.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
67034017,Kontrol,Ankara,Kadin,1989.0,2 Yillik Yuksek Ogrenim,1.0,0.0,,,,1.0,1,0.0,1,72.0,800.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,1.0,300.0,1,59.1,1.0,1.0,1416.67,45.0
64186049,Deney,Istanbul,Erkek,1984.0,Universite - Yuksek Lisans Derecesi Veya Daha Fazlasi,0.0,,,,,1.0,1,1.0,1,60.0,1300.0,Universite,0.0,0.0,0,0.0,350.0,1,891.5,1.0,0.0,0.0,45.0
68119032,Deney,Denizli,Kadin,1980.0,Meslek Yuksekokulu,0.0,,,,,1.0,0,,1,60.0,300.0,Ozel Isletme,1.0,1.0,1,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
64431034,Deney,Kayseri,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,1,1.0,1,48.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,160.0,1,891.5,0.0,0.0,0.0,69.0
64284011,Kontrol,Izmir,Kadin,1975.0,Universite - Yuksek Lisans Derecesi Veya Daha Fazlasi,0.0,,1,45.0,1500.0,1.0,0,,1,40.0,1600.0,Meslek Lisesi,,,0,0.0,130.0,0,0.0,0.0,1.0,1538.66,0.0
64345004,Kontrol,Kocaeli,,,,,,,,,1.0,1,1.0,1,45.0,750.0,Kamu Ofisi,,,0,0.0,208.0,1,891.5,1.0,1.0,1085.0,25.0
64282021,Deney,Kocaeli,Kadin,1989.0,Universite - Lisans Derecesi,0.0,,,,,1.0,1,1.0,1,45.0,750.0,Kamu Ofisi,0.0,0.0,1,1.0,280.0,1,891.5,1.0,1.0,1021.5,45.0
67034065,Deney,Ankara,Kadin,1974.0,2 Yillik Yuksek Ogrenim,0.0,,1,55.0,650.0,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,1,1.0,300.0,0,0.0,0.0,0.0,0.0,0.0
68304039,Kontrol,Hatay,,,,,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,320.0,0,0.0,0.0,1.0,1509.52,0.0
65358092,Kontrol,Mus,,,,,,,,,0.0,,,,,,Halk Egitim Merkezi (Hem),,,0,0.0,364.0,0,0.0,1.0,0.0,0.0,
68097045,Deney,Ankara,Erkek,1986.0,Universite - Lisans Derecesi,0.0,,1,40.0,700.0,1.0,1,1.0,1,45.0,1000.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,1.0,300.0,1,1005.0,0.0,1.0,1500.0,49.0
67289047,Deney,Ankara,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,,,,1.0,0,,1,20.0,360.0,Kamu Ofisi,1.0,1.0,1,1.0,300.0,0,0.0,1.0,0.0,0.0,0.0
64247021,Deney,Izmir,,,,,,,,,1.0,0,,,,,Meslek Lisesi,1.0,1.0,0,0.0,400.0,0,0.0,0.0,0.0,0.0,0.0
67700026,Deney,Istanbul,Erkek,1991.0,Lise (Lise),0.0,,0,50.0,500.0,0.0,,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,1,0.0,288.0,0,0.0,1.0,0.0,0.0,
64352018,Kontrol,Kocaeli,Erkek,1987.0,Universite - Lisans Derecesi,0.0,,,,,1.0,1,1.0,1,60.0,1000.0,Kamu Ofisi,,,1,0.0,160.0,1,891.5,0.0,1.0,1021.5,32.0
66922025,Kontrol,Ankara,Erkek,1984.0,Universite - Lisans Derecesi,0.0,,,,,1.0,1,1.0,1,35.0,2000.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,120.0,0,0.0,0.0,0.0,0.0,69.0
66891035,Deney,Antalya,,,,,,,,,0.0,,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,0,0.0,560.0,0,0.0,0.0,0.0,0.0,
66264021,Deney,Kayseri,Erkek,1967.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1,25.0,800.0,1.0,1,1.0,0,70.0,750.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,72.0,1,5.0,1.0,1.0,1022.0,23.0
64357041,Kontrol,Trabzon,Erkek,1989.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,,,,Kamu Ofisi,,,0,0.0,180.0,0,0.0,0.0,0.0,0.0,0.0
65232024,Deney,Duzce,Erkek,1987.0,2 Yillik Yuksek Ogrenim,0.0,,1,48.0,625.0,1.0,0,,1,45.0,850.0,Meslek Lisesi,1.0,1.0,0,0.0,265.0,1,1.0,0.0,1.0,2084.0,0.0
64283027,Deney,Kocaeli,Erkek,1987.0,2 Yillik Yuksek Ogrenim,0.0,,0,30.0,500.0,1.0,0,,,,,Kamu Ofisi,1.0,1.0,1,1.0,280.0,0,0.0,0.0,1.0,2540.36,0.0
68097013,Kontrol,Ankara,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,1,45.0,900.0,1.0,0,,1,56.0,800.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,300.0,1,1409.32,0.0,1.0,1623.33,0.0
68357009,Kontrol,Hatay,Erkek,1985.0,Universite - Lisans Derecesi,0.0,,1,45.0,600.0,1.0,1,0.0,1,20.0,400.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,320.0,1,466.31,1.0,1.0,2020.39,69.0
68304073,Deney,Hatay,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,0,,1,60.0,650.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,0,1.0,320.0,1,5.0,1.0,0.0,0.0,0.0
66086041,Deney,Eskisehir,Erkek,1991.0,Lise (Lise),0.0,,1,60.0,600.0,1.0,0,,0,60.0,900.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,680.0,0,0.0,0.0,1.0,1021.5,0.0
67845007,Kontrol,Istanbul,Erkek,1977.0,Lise (Lise),0.0,,1,42.0,900.0,1.0,0,,1,40.0,700.0,Universite,,,1,0.0,350.0,1,4.0,1.0,1.0,1239.7,0.0
65358101,Deney,Mus,Kadin,1981.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,,,,Halk Egitim Merkezi (Hem),1.0,1.0,0,0.0,364.0,0,0.0,0.0,0.0,0.0,0.0
68357050,Deney,Hatay,Erkek,1983.0,Universite - Lisans Derecesi,0.0,,1,24.0,500.0,0.0,,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,1.0,320.0,1,891.5,1.0,1.0,1021.5,
67034071,Deney,Ankara,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,,,,1.0,1,1.0,1,48.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,1,1.0,300.0,1,891.99,1.0,0.0,0.0,45.0
64344039,Deney,Kocaeli,,,,,,,,,1.0,0,,1,30.0,800.0,Kamu Ofisi,0.0,0.0,1,0.0,160.0,0,0.0,1.0,1.0,2501.35,0.0
65043042,Deney,Erzurum,Erkek,1986.0,Lise (Lise),0.0,,,,,1.0,1,1.0,1,51.0,950.0,Kamu Ofisi,1.0,1.0,1,0.0,180.0,1,1287.47,1.0,1.0,1732.51,49.0
66922006,Kontrol,Ankara,Kadin,1976.0,Universite - Lisans Derecesi,0.0,,1,52.0,900.0,0.0,,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,120.0,1,2.0,1.0,1.0,1773.64,
66922031,Kontrol,Ankara,Erkek,1988.0,2 Yillik Yuksek Ogrenim,1.0,0.0,1,48.0,604.0,1.0,1,0.0,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,120.0,1,464.0,1.0,1.0,1243.22,43.0
65358083,Kontrol,Mus,Kadin,1992.0,Lise (Lise),0.0,,,,,1.0,0,,,,,Halk Egitim Merkezi (Hem),,,0,0.0,364.0,0,0.0,1.0,0.0,0.0,0.0
67032019,Kontrol,Ankara,,,,,,,,,0.0,,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,300.0,1,3.0,1.0,1.0,888.33,
64174018,Kontrol,Istanbul,Erkek,1985.0,Meslek Yuksekokulu,0.0,,1,54.0,810.0,1.0,1,0.0,,,,Universite,,,0,1.0,320.0,1,995.7,1.0,1.0,2184.72,45.0
66451008,Kontrol,Diyarbakir,Kadin,1986.0,Lise (Lise),0.0,,,,,1.0,0,,,,,Stk'Lar,,,0,0.0,600.0,0,0.0,0.0,0.0,0.0,0.0
64338017,Kontrol,Kocaeli,Erkek,1980.0,Lise (Lise),1.0,0.0,1,60.0,750.0,1.0,1,1.0,1,56.0,830.0,Kamu Ofisi,,,1,0.0,208.0,1,1179.84,1.0,1.0,1493.66,38.0
67034004,Kontrol,Ankara,Erkek,1989.0,Meslek Yuksekokulu,0.0,,0,60.0,500.0,0.0,,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,1.0,300.0,1,800.85,1.0,0.0,0.0,
67034022,Kontrol,Ankara,Kadin,1983.0,Lise (Lise),0.0,,1,70.0,800.0,1.0,0,,1,54.0,850.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,1.0,300.0,0,0.0,1.0,1.0,1021.5,0.0
64067019,Kontrol,Elazig,Erkek,1992.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,160.0,0,0.0,1.0,0.0,0.0,0.0
68405042,Deney,Istanbul,Kadin,1977.0,Ilkokul (5 Yil),1.0,0.0,0,10.0,500.0,1.0,0,,,,,Kamu Ofisi,0.0,0.0,0,0.0,400.0,0,0.0,0.0,1.0,1050.0,0.0
65358048,Kontrol,Mus,Kadin,1977.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,,,,Halk Egitim Merkezi (Hem),,,0,0.0,364.0,0,0.0,0.0,0.0,0.0,0.0
65493017,Kontrol,Eskisehir,Erkek,1983.0,2 Yillik Yuksek Ogrenim,0.0,,1,48.0,600.0,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,770.0,1,1169.28,0.0,1.0,1524.67,0.0
65358100,Kontrol,Mus,Kadin,1981.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,,,,Halk Egitim Merkezi (Hem),,,0,0.0,364.0,0,0.0,0.0,0.0,0.0,0.0
64343033,Deney,Kocaeli,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,1,48.0,,1.0,1,1.0,0,25.0,99999.0,Kamu Ofisi,1.0,1.0,1,0.0,160.0,0,0.0,0.0,0.0,0.0,69.0
60984013,Deney,Istanbul,Erkek,1981.0,2 Yillik Yuksek Ogrenim,0.0,,0,70.0,500.0,1.0,0,,,,,Universite,0.0,0.0,1,0.0,350.0,0,0.0,0.0,0.0,0.0,0.0
65481003,Kontrol,Kirikkale,Erkek,1989.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,1,1.0,1,48.0,810.0,Meslek Lisesi,,,0,0.0,300.0,1,1027.48,1.0,1.0,1150.46,49.0
64298035,Deney,Manisa,Erkek,1986.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,1,48.0,580.0,1.0,0,,0,20.0,1000.0,Meslek Lisesi,1.0,1.0,0,0.0,600.0,1,921.05,1.0,1.0,1055.55,0.0
64373005,Kontrol,Sakarya,,,,,,,,,1.0,1,1.0,1,65.0,1000.0,"Kamu Ofisi, Meslek Lisesi",,,0,0.0,368.0,1,891.5,1.0,1.0,1363.34,55.0
64352010,Kontrol,Kocaeli,Kadin,1980.0,Meslek Yuksekokulu,0.0,,1,45.0,660.0,1.0,0,,1,60.0,660.0,Kamu Ofisi,,,1,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
68158054,Deney,Ankara,Kadin,1984.0,Meslek Yuksekokulu,0.0,,,,,1.0,1,1.0,1,60.0,1000.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,1,1.0,300.0,1,1424.15,0.0,1.0,1955.33,38.0
65211012,Kontrol,Denizli,Kadin,1989.0,Meslek Yuksekokulu,0.0,,1,50.0,480.0,1.0,1,1.0,1,48.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,1.0,150.0,1,891.5,1.0,1.0,1021.5,45.0
66922027,Kontrol,Ankara,Erkek,1985.0,2 Yillik Yuksek Ogrenim,0.0,,1,70.0,700.0,1.0,1,1.0,1,45.0,970.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,120.0,1,1624.1,1.0,1.0,3226.09,45.0
64244031,Deney,Izmir,Kadin,1985.0,Lise (Lise),1.0,0.0,1,47.0,780.0,1.0,0,,1,70.0,850.0,Meslek Lisesi,1.0,1.0,1,0.0,480.0,1,3.0,0.0,1.0,4190.71,0.0
68097001,Kontrol,Ankara,Kadin,1978.0,Lise (Lise),0.0,,1,40.0,700.0,1.0,1,1.0,1,60.0,900.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,300.0,1,1192.03,0.0,1.0,487.61,55.0
68097030,Kontrol,Ankara,,,,,,,,,0.0,,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,300.0,1,1122.21,0.0,1.0,1472.04,
65042048,Deney,Erzurum,Erkek,1976.0,Universite - Lisans Derecesi,1.0,1.0,0,40.0,600.0,1.0,0,,0,999.0,99999.0,Kamu Ofisi,1.0,1.0,1,1.0,320.0,0,0.0,0.0,0.0,0.0,0.0
67407044,Deney,Istanbul,,,,,,,,,1.0,1,1.0,1,48.0,1000.0,Mesleki Egitim Ve Ogretim Merkezi (Mem),0.0,0.0,0,0.0,528.0,1,1818.46,1.0,1.0,2210.75,38.0
64372001,Kontrol,Sakarya,Erkek,1989.0,Ortaokul/ Ortaokul (8 Yil),1.0,1.0,0,60.0,650.0,1.0,1,1.0,1,48.0,700.0,"Meslek Lisesi, Devlet Dairesi",,,0,0.0,552.0,1,814.67,1.0,1.0,1170.47,34.0
64264016,Kontrol,Isparta,Erkek,1978.0,Universite - Lisans Derecesi,0.0,,,,,1.0,0,,,,,Kamu Ofisi,,,0,0.0,592.0,0,0.0,0.0,0.0,0.0,0.0
65232020,Deney,Duzce,Erkek,1981.0,Meslek Yuksekokulu,1.0,0.0,1,45.0,575.0,1.0,1,1.0,1,60.0,900.0,Meslek Lisesi,1.0,1.0,0,0.0,265.0,1,1508.67,1.0,1.0,1541.0,45.0
64067048,Deney,Elazig,Kadin,1983.0,Meslek Yuksekokulu,0.0,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
64296021,Kontrol,Manisa,Kadin,1992.0,Meslek Yuksekokulu,0.0,,0,60.0,,1.0,1,1.0,1,48.0,950.0,Mesleki Egitim Ve Ogretim Merkezi (Mem),,,0,0.0,288.0,1,1226.96,1.0,1.0,1160.93,43.0
65753029,Deney,Eskisehir,Kadin,1989.0,Lise (Lise),0.0,,,,,1.0,1,1.0,1,54.0,750.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,1,1.0,400.0,1,932.87,1.0,1.0,832.27,23.0
65988007,Kontrol,Hatay,Erkek,1991.0,Lise (Lise),0.0,,0,60.0,50.0,1.0,0,,0,84.0,600.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,320.0,0,0.0,1.0,0.0,0.0,0.0
65434040,Deney,Gaziantep,,,,,,,,,1.0,0,,0,60.0,800.0,Stk'Lar,1.0,1.0,0,0.0,600.0,0,0.0,0.0,0.0,0.0,0.0
67805003,Kontrol,Istanbul,Kadin,1988.0,Lise (Lise),0.0,,0,35.0,300.0,0.0,,,,,,Ortaokul (Universite),,,0,0.0,250.0,0,0.0,0.0,0.0,0.0,
65358159,Deney,Mus,Kadin,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,,,,Halk Egitim Merkezi (Hem),0.0,0.0,0,0.0,364.0,0,0.0,0.0,0.0,0.0,0.0
67573048,Deney,Istanbul,Kadin,1984.0,Ilkokul (5 Yil),0.0,,,,,1.0,1,1.0,0,35.0,200.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,1,0.0,480.0,0,0.0,0.0,0.0,0.0,25.0
67579041,Deney,Istanbul,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,0,78.0,650.0,1.0,1,1.0,1,40.0,1500.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,1,0.0,480.0,1,2105.0,1.0,1.0,2175.66,55.0
67407030,Deney,Istanbul,,,,,,,,,1.0,0,,,,,Mesleki Egitim Ve Ogretim Merkezi (Mem),0.0,0.0,0,0.0,528.0,1,2.0,0.0,0.0,0.0,0.0
67579038,Deney,Istanbul,,,,,,,,,1.0,1,1.0,0,98.0,1500.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,1,0.0,480.0,1,1.0,1.0,0.0,0.0,38.0
65294011,Kontrol,Denizli,Erkek,1989.0,Meslek Yuksekokulu,1.0,0.0,,,,1.0,0,,1,48.0,99999.0,Universite,,,1,0.0,200.0,0,0.0,1.0,0.0,0.0,0.0
67032063,Deney,Ankara,Erkek,1991.0,Lise (Lise),1.0,0.0,,,,1.0,0,,1,48.0,750.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,1.0,300.0,0,0.0,0.0,1.0,1494.16,0.0
67032072,Deney,Ankara,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,1,40.0,800.0,1.0,0,,1,49.0,850.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,1.0,300.0,1,1095.43,1.0,0.0,0.0,0.0
65749020,Kontrol,Eskisehir,Erkek,1986.0,Lise (Lise),1.0,0.0,0,56.0,1400.0,1.0,1,1.0,1,50.0,800.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,0.0,760.0,1,1178.96,0.0,0.0,0.0,
67288017,Kontrol,Ankara,Kadin,1990.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,1,1.0,1,50.0,930.0,,,,1,,,0,0.0,,,,45.0
65493050,Deney,Eskisehir,Kadin,1985.0,Meslek Yuksekokulu,0.0,,1,72.0,300.0,1.0,1,1.0,1,56.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,770.0,1,954.36,1.0,1.0,1021.5,43.0
68357005,Kontrol,Hatay,Kadin,1992.0,Meslek Yuksekokulu,0.0,,0,45.0,400.0,1.0,0,,0,56.0,400.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,320.0,0,0.0,0.0,0.0,0.0,0.0
65293015,Kontrol,Denizli,Erkek,1973.0,Ilkokul (5 Yil),0.0,,,,,1.0,1,1.0,,,,Universite,,,0,0.0,180.0,0,0.0,1.0,0.0,0.0,25.0
67577043,Deney,Istanbul,,,,,,,,,0.0,,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,1,0.0,480.0,1,4.0,0.0,1.0,459.81,
67703008,Kontrol,Ankara,Kadin,1976.0,Universite - Lisans Derecesi,0.0,,1,48.0,650.0,1.0,1,1.0,1,45.0,1000.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,300.0,1,3.0,0.0,1.0,2081.54,55.0
67034068,Deney,Ankara,Kadin,1986.0,2 Yillik Yuksek Ogrenim,0.0,,1,72.0,630.0,1.0,1,1.0,1,48.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,1,1.0,300.0,1,939.96,1.0,1.0,1733.32,30.0
67407019,Kontrol,Istanbul,Kadin,1979.0,Lise (Lise),0.0,,1,55.0,600.0,1.0,1,0.0,1,60.0,700.0,Mesleki Egitim Ve Ogretim Merkezi (Mem),,,0,0.0,528.0,1,488.24,0.0,1.0,1242.5,45.0
